ID;Coletado em;Tipo;Objetivo;Munícipio;Bairro;Endereço;Latitude;Longitude;Renda IBGE;Dormitórios;Banheiros;Vagas de Gagarem;Área total;Valor unitário;Valor total;Contato;Telefone do contato;Descrição do imóvel
11;05/03/2025;Casa;Venda;São Luís;Turu;Rua General Artur Carvalho;-2.500708;-44.202255;846.15;3;2;2;90;1111;100000;Meu Imóvel;(98) 98888-9999! ;Oportunidade de Repasse de chave📍 Casa Solta na Região do Turu | Final da general Arthur Carvalho✔️ Sala de estar/jantaru✔️ Jardim de inverno✔️Cozinha✔️ 01 Suíte✔️ 02 Quartos✔️ Banheiro Social💰 R$ 100.00,00 Valor da chave💰 R$ 172.653,98 Saldo devedor Caixa💰 R$ 1.397,07 Parcela caixa Rogério Motivado CRECI/MA 6658
12;05/03/2025;Casa;Venda;São Luís;Bequimão;Rua Treze, Nº 90;-2.524932;-44.255009;0;2;2;1;50;2000;100000;William Aquino;(98) 98153-2848! ;📌Vendo Casa localizada no BEQUIMÃOParcelamento com entradas minima de 6 mil parcelas de 650,00 mensaisCompartimentos do imóvel 2 Quartos Sala ampla Cozinha 1 BanheiroVaga com garagemAceitamos o FGTS como entradaEntre em contatoImóvel todo documentado✓
13;05/03/2025;Casa;Venda;São Luís;Cidade Operaria;Rua 201, Nº 54;-2.596097;-44.197332;0;1;1;1;100;1000;100000;FORTALEZA - CE IMÓVEIS;(85) 99841-8731! ;Casa possui garagem, sala, 1 quarto, banheiro social, cozinha, quintal. R$ 100.000,00 somente a vistaO imóvel no bairro Cidade Operária com 100 metros quadrados com 1 quarto e 1 banheiroTem documentoENTRE EM CONTATO PARA MAIS INFORMAÇÕES
14;05/03/2025;Casa;Venda;São Luís;Centro;Rua do Alecrim, Nº 10;-2.527517;-44.301866;0;1;1;0;75;1466;110000;Carlos Cunha;(98) 98141-2609! ;A casa está localizada no bairro Centro possui aproximadamente 75 metros quadrados com 1 quarto, 1 sala, cozinha, 1 banheiro. local bom para escritório autónomo, clínica médica e afins. na Rua do Alecrimobs. somente à vistaobs. somente à vistafalar com Carlos Cunha corretor de imóveisCRECI MA 1913
15;05/03/2025;Casa;Venda;São Luís;Turu;Rua General Artur Carvalho;-2.500708;-44.202255;846.15;2;1;1;100;1100;110000;Meu Imóvel;(98) 98888-9999! ;Oportunidade de Repasse de chave📍 Casa Solta na Região do Turu | Final da general Arthur Carvalho✔️ Sala de estar/jantar✔️ Jardim de inverno✔️Cozinha✔️ 01 Suíte✔️ 02 Quartos✔️ Banheiro Social💰 R$ 110.000,00 Valor da chave💰 R$ 172.653,98 Saldo devedor Caixa💰 R$ 1.397,07 Parcela caixa Rogério Motivado CRECI/MA 6658
16;05/03/2025;Casa;Venda;São Luís;Vila Embratel;Rua Dezenove de Junho, Nº 17;-2.579892;-44.313643;0;2;1;1;120;916;110000;FORTALEZA - CE IMÓVEIS;(85) 99841-8731! ;A casa está localizado no bairro Vila Embratel com 2 quartos e 1 banheiroCom dois quartos, sala , cozinha americana Garagem Valor 100 Mil apenas a vista
17;05/03/2025;Casa;Venda;São Luís;Parque Vitoria;Via Cento e Um, Nº 5;-2.512753;-44.260578;0;2;2;0;120;958;115000;ARISVALDO JORGE VELOSO CARDOSO;(98) 99983-1743! ;Vendo Casa com 02 quartos no Parque Vitoria possui 120 metros quadrados com 2 quartos e 2 banheiros, próximo do rodão, imóvel documentado, nascente.Obs.: Imovel precisa de manutenção. Somente avista Menor Preço
18;05/03/2025;Casa;Venda;São Luís;Areinha;Rua Quarenta, Nº 1;-2.54784;-44.291712;0;2;1;1;10;11500;115000;Opium Assessoria;(98) 97007-8971! ;Linda casa a Venda no Centro no Madre Deus R$115.000,00 mil a vistaR$10.000,00 mil de entrada no parcelamento Aceita FGTS como entrada Aceita financiamento Aceita crédito imobiliário (caixa, Itaú, Bradesco e Santander)Casa com:2 quartosBanheiro socialSalaCozinhaQuintalGaragemPróximo a clínicas, paradas, cartórios, escolas e mercados.
19;05/03/2025;Casa;Venda;São Luís;Vila Apaco;Rua Nice Lobão, Nº 11;-2.594056;-44.201817;0;3;2;2;130;923;120000;Iury Melo;(98) 98314-9143! ;"Vendo Casa Com Piscina Duplex, Vila Santa Clara.-3 QTS;-1 SUITE; -PISCINA;VALOR: 120 MILSOMENTE À VISTAIury MeloCorretor de imóveis 9.8314.9143."
20;05/03/2025;Casa;Venda;São Luís;Maiobinha;Estrada da Mata, Nº 40;-2.559219;-44.204786;0;2;2;1;110;1090;120000;FORTALEZA - CE IMÓVEIS;(85) 99841-8731! ;Avista na estrada da mata condomínio fechado por 120milO imóvel no bairro Maiobinha possui 110 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros
21;05/03/2025;Casa;Venda;São Luís;Jordoa;Rua Teixeira de Melo;-2.547705;-44.266189;0;2;2;1;65;1846;120000;Raissa V. F. Castro;(98) 99150-6150! ;
22;05/03/2025;Casa;Venda;São Luís;Anjo da Guarda;Rua Itália, Nº 143;-2.559506;-44.330657;0;2;2;2;60;2133;128000;William Aquino;(98) 98153-2848! ;VENDO casa no ANJO DA GURDAPRÓX. PRAÇA DO CANHÃO R$128.000,00 mil a vistaR$7.500,00 mil de entrada no parcelamento Parcelas à partir de R$650,00Aceita FGTS como entrada Aceita financiamento Aceita crédito imobiliário (caixa, Itaú, Bradesco e Santander)Casa com:2 quartosBanheiro socialSalaCozinhaQuintalGaragemPróximo a clínicas, paradas, escolas e mercados.
23;05/03/2025;Casa;Venda;São Luís;São Raimundo;;0;0;0;2;1;0;90;1444;130000;FORTALEZA - CE IMÓVEIS;(85) 99841-8731! ;Casa próximo condomínio Del Este e Avenida principal do São Raimundo, com acesso fácil para escola, Mateus, farmácia, entre outras facilidades. Casa possui, sala, dois quartos, banheiro social, cozinha, quintal, terraço pequeno. Valor de venda a vista R$130.000,00 ou parcelada com entrada R$70.000,00 mais 24xR$2920,00 ou financiamento entrada 30% em cima da avaliação do banco mais financiamento bancário com ITBI e cartório.
24;05/03/2025;Casa;Venda;São Luís;Diamante;Rua Cristóvão Colombo;-2.529571;-44.289483;738.04;4;3;1;200;650;130000;FORTALEZA - CE IMÓVEIS;(85) 99841-8731! ;Vende-se está casa localizada no bairro diamantes próximo ao centro 🟢valor 150.000 🟢andar de cima falta terminar. 🟢vista privilegiada. 🟢perto de tudo. 🟢mais informações entre em contato
25;05/03/2025;Casa;Venda;São Luís;Cidade Olímpica;Rua Treze, Nº 22;-2.605088;-44.180439;0;2;1;0;70;1857;130000;Iury Melo;(98) 98314-9143! ;Vendo Casa Na Cidade Olímpica, 2 QrtsSala, Cozinha, BanheiroQuintal e VarandaValor: R$130.000Iury MeloCorretor de Imóveis 9.8314.9143
26;05/03/2025;Casa;Venda;São Luís;São Raimundo;Rua Quarenta, Nº 100;-2.600624;-44.223139;0;2;1;0;110;1181;130000;Elo Imobiliária;(98) 98894-7107! ;Sala, 2 quarto,copa cozinha,1 banheiro,garagem,terraço com jardim de inverno,lavanderia coberta com banheiro e quintal São RaimundoRua 40Valor R$130.000 Terreno 150m2Rua 40A C 110m2Aceita financiamento bancário
27;05/03/2025;Casa;Venda;São Luís;Centro;Rua do Norte, Nº 133;-2.53332;-44.296871;782.53;2;1;0;155;838;130000;PEREIRA VERAS E FEITOSA LTDA.;(98) 4009-9000;Casa com 155m² de área total, composta de sala de estar/jantar, dois quartos , um banheiro social, cozinha, área de serviço e um depósito. -
28;05/03/2025;Casa;Venda;São Luís;Jardim Sao Cristovao II;Praça São Cristóvão, Nº 38;-2.57414;-44.225238;0;2;2;1;120;1083;130000;FORTALEZA - CE IMÓVEIS;(85) 99841-8731! ;O imóvel no bairro Jardim São Cristóvão possui 120 metros quadrados com 2 quartos e 2 banheiros, muito bem localizado, somente a vista 130.000 não aceita financiamento
29;05/03/2025;Casa;Venda;São Luís;Recanto Santos Dumont;Avenida Santos Dumont, Nº 1;-2.570275;-44.236992;0;2;2;2;130;1000;130000;HOUSE 27 IMOBILIARIA LTDA;(98) 98807-4101! ;Casa Próximo a Avenida Santos Dumont À VISTA. NÃO FINANCIA.6,5x20- 2 Quartos - 2 Banheiro social - 2 Vagas Garagem- Terraço - Sala Ampla- Cozinha - Quintal Amplo 130 MIL PRÓXIMA À VIAS DE ACESSO COMÉRCIOS E SERVIÇOS ESCOLAS  Atualizado em :17.
30;05/03/2025;Casa;Venda;São Luís;Cidade Operaria;Rua Leão, Nº 1;-2.56949;-44.19306;0;2;1;1;169;769;130000;HOUSE 27 IMOBILIARIA LTDA;(98) 98807-4101! ;Vendo casa no Recantos dos Signos 160.000,0053,40m²2 quartos SalaCozinhaBanheiro SocialTerraçoQuintal Grande Proxímo ao socorrão 2 e ao supermecado Mateus Próximo a comercios, Postos e vias de acesso.. Atualizado em :16.
31;05/03/2025;Casa;Venda;São Luís;Cidade Operaria;Rua 203 NO, Nº 1;-2.573267;-44.204785;0;2;1;2;10;13500;135000;Opium Assessoria;(98) 97007-8971! ;Linda casa a Venda na Cidade Operária próximo a odontoclinicR$135.000,00 mil a vistaR$10.000,00 mil de entrada no parcelamento Aceita FGTS como entrada Aceita financiamento Aceita crédito imobiliário (caixa, Itaú, Bradesco e Santander)Casa com:2 quartosBanheiro socialSalaCozinhaQuintalGaragemPróximo a clínicas, paradas, cartórios, escolas e mercados.
32;05/03/2025;Casa;Venda;São Luís;Cidade Operaria;Rua Santa Helena;0;0;0;2;1;0;227;599;136000;Superbid Webservices Ltda;(11) 4950-9602;
33;05/03/2025;Casa;Venda;São Luís;Turu;Conjunto Primavera, Nº 48;-2.516396;-44.230412;0;1;1;0;180;766;138000;Liliamar Fátima Parmeggiani Pestana Marques Gomes;(51) 3535-1000;Imóvel para venda em leilão pela PESTANA LEILÕES - 14 de maio de 2025 às 09h (Horário de Brasília) do parceiro Bradesco.  Descrição completa: São Luiz/ MA. Bairro Cohatrac II. Rua Dezenove, 48(in loco). Lt. 48 da Qd. 04. Casa. Área const. 150,29m²(in loco) e terr. 180,00m². Mat. 277 do 4º RI local.O número de dormitórios e banheiros constante neste anúncio refere-se a campo obrigatório para mero cadastro neste site. A Vendedora NÃO possui a informação sobre o número de dormitórios do imóvel, cabendo ao interessado verificar pessoalmente.  Para maiores informações, consulte o nosso Edital de Leilão em nosso site: www.pestanaleiloes.com.br  Para maiores informações deste anúncio, favor entrar em contato com o Setor de Vendas da Pestana Leilões via WhatsApp nos telefones: , e .
34;05/03/2025;Casa;Venda;São Luís;Caratatiua;2ª Travessa Gonçalves Dias, Nº 32;-2.541554;-44.270397;0;2;1;1;90;1555;140000;Iury Melo;(98) 98314-9143! ;Vendo Casa No Caratatiua 2 QuartosSala Cozinha2 QuartosÁrea de Serviço Valor: R$ 140.000,00 (SOMENTE A VISTA)Iury Melo Corretor de Imóveis (98) 9.8314.9143 WhatsApp
35;05/03/2025;Casa;Venda;São Luís;São Bernardo;;-2.5634528;-44.22256;559.68;2;1;0;93;1553;144500;Zuk;(11) 3003-0677;Imóvel em leilão na ZUK.VALOR DA AVALIAÇÃO: R$ 211.230,00 / LANCE MÍNIMO: R$ 144.500,00 (32% abaixo do valor de avaliação).Data do Leilão: às INFORMAÇÕES SOBRE ESTA OPORTUNIDADE:São Luís/MA - São Bernardo - Casa, situada à Rua São Sebastião, 12A, São Bernardo, Área Terreno 161,67m², Área Construída 93,38m², Matrícula 86.921 do 02º CRI Local.  Não há visitação. Os dados referentes a número de quartos, metragem e demais características gerais do imóvel podem divergir, para maiores informações sobre o imóvel e sobre as condições de venda favor entrar em contato.  Imóveis em todo o Brasil com valores até 50% abaixo do valor de avaliação!!!
36;05/03/2025;Casa;Venda;São Luís;Cohatrac I;Rua R, Nº 5;-2.540348;-44.20831;0;2;2;1;60;2416;145000;William Aquino;(98) 98153-2848! ;VENDO casa no COHATRAC 1R$145.000,00 mil a vistaR$8.000,00 mil de entrada no parcelamento Aceita FGTS como entrada Aceita financiamento Aceita crédito imobiliário (caixa, Itaú, Bradesco e Santander)Casa com:2 quartosBanheiro socialSalaCozinhaQuintalGaragemPróximo a clínicas, paradas, escolas e mercados.
37;05/03/2025;Casa;Venda;São Luís;Cidade Operaria;Rua 08;-2.596097;-44.197332;0;2;2;1;122;1214;148160;ANTONIO BRASIL II;(62) 99679-7104! ;Matrícula: 16587, RGI: 2, Área Útil: 122,11 m², Área Privativa: 122,11 m², Área Terreno: 150,00 m², Quartos: 2, Banheiros: 2, Salas: 1, Cozinhas: 1, Áreas Serviço: 1, Vagas Garagem: 1Endereço: RUA 08,N. SN LT 06 QD 55, SANTA BARBARA, SAO LUIS - MA, CEP 65.000-000
38;05/03/2025;Casa;Venda;São Luís;Cohatrac I;Avenida Contorno Leste, Nº 65;-2.534656;-44.212177;1,107.97;3;3;3;180;833;150000;FORTALEZA - CE IMÓVEIS;(85) 99841-8731! ;Vendo excelente casa na avenida no CohatracNa av contorno LesteNo térreo : 2- pontos comerciais com banheiros 1-apartamento sendo suíte, cozinha quintal.Andar superior :Com 3 quartos Cozinha americana 2 salasAmplo terraço Excelente oportunidade de investimentoValor da chave 150 milSaldo devedor 356 milParcela 3.624
39;05/03/2025;Casa;Venda;São Luís;Sao Cristovao;Rua São José, Nº 80;-2.559269;-44.235859;0;3;1;1;80;1875;150000;Maria Lopes;(98) 98189-5223! ;O imóvel no bairro João de Deus possui 80 metros quadrados com 3 quartos e 1 banheiro
40;05/03/2025;Casa;Venda;São Luís;Vila Luizao;Rua Santa Catarina, Nº 6;-2.548129;-44.245924;0;2;1;0;100;1500;150000;Otávio Rafael Abreu Sousa;(98) 98484-9653! ;Ótima oportunidade na Vila Luizão!Este imóvel conta com 100 m² de área construída em um terreno espaçoso de 180 m², oferecendo conforto e praticidade para você e sua família.A casa dispõe de 2 quartos, banheiro, sala ampla e cozinha bem arejada, além de um excelente quintal, perfeito para momentos de lazer ou futuras ampliações.Localização privilegiada, próximo a paradas de ônibus, farmácias, praça e com rua pavimentada, garantindo mais comodidade no seu dia a dia.Não perca essa oportunidade! Agende já sua visita.OBS: VENDA APENAS A VISTA.Corretora: Luciana Gomes.Contato:
41;05/03/2025;Casa;Venda;São Luís;Cidade Operaria;Rua 03, Nº 22;-2.575302;-44.200216;0;2;2;2;10;15000;150000;GLAICE FERREIRA DA SILVA;(98) 98561-5803! ;"Oportunidade imperdível na Cidade Operária – Unidade 101!Casa espaçosa com 200m², ideal para quem busca conforto, praticidade e uma excelente localização. Situada próxima à feira e ao departamento da PM, você terá tudo o que precisa ao seu alcance.O imóvel conta com:2 quartos;2 banheiros;Sala ampla;Copa;Cozinha funcional;Sistema de lavanderia;Piso totalmente revestido;Garagem com vaga para 2 carros.Valor: R$ 150.000,00Documentação completa, apta para financiamento pela linha de crédito habitacional.Entrada a partir de R$ 7 mil e parcelas negociáveis.Essa é a chance de conquistar seu novo lar com segurança e tranquilidade!Responsável pela venda: Jefferson PortugalEntre em contato e agende sua visita!"
42;05/03/2025;Casa;Venda;São Luís;Cidade Operaria;Rua 201, Nº 86;-2.596097;-44.197332;0;1;1;1;120;1333;160000;FORTALEZA - CE IMÓVEIS;(85) 99841-8731! ;Essa casa fica na unidade 201, contém garagem, sala, banheiro social, 1 quarto, cozinha e um amplo quintal. . R$ 160.000,00O imóvel está localizado no bairro Cidade Operária com 120 metros quadrados com 1 quarto e 1 banheiro SOMENTE A VISTA, JA É PARCERIA
43;05/03/2025;Casa;Venda;São Luís;Alemanha;Rua Pires Sabóia, Nº 19;-2.537285;-44.271939;565.44;3;1;0;200;800;160000;Daniel Meneses;(98) 98136-7133! ;DEIXE SEU CONTATO NO CHAT QUE EU RETORNOVocê procura uma casa com grande potencial para transformar em seu novo lar ou investimento? Então esta é a oportunidade que você estava esperando! Apresentamos uma casa simples, com 200m² (5 metros de largura por 40 metros de comprimento), localizada no charmoso bairro da Alemanha, em São Luís.Esta casa oferece uma planta ampla e funcional, com 3 quartos, sala, copa, cozinha e uma sala de jantar, proporcionando espaço suficiente para acomodar sua família e suas necessidades. Além disso, o quintal é amplo, o que permite criar um espaço ao ar livre aconchegante para momentos de lazer e convívio.Embora a casa precise de reformas e adaptações, sua localização é simplesmente excelente. Apenas a 20 metros da movimentada Avenida dos Franceses, você terá fácil acesso a uma série de comércios e serviços. A Guarda Municipal de São Luís está a apenas 70 metros de distância, proporcionando segurança e tranquilidade para você e 
44;05/03/2025;Casa;Venda;São Luís;Centro;Rua do Pespontão, Nº 309;-2.527373;-44.297555;0;3;4;2;300;550;165000;Iury Melo;(98) 98314-9143! ;Passo Casa No Centro Atrás da Florence 3 QuartosCasa com mais de 400 metros quadrados, contando com 3 quartos, sendo duas suítes, 4 banheiros, garagem coberta, duas copas, cozinha ampla com armários, dois quintais (sendo um coberto), área de serviço bem ampla, biblioteca, sala e jardim de inverno.Documentação completa pronta para financiarValor da Chave: R$ 165.000,00 Prestação: R$ 970,00Saldo devedor: R$100.000,00Iury Melo Corretor de Imóveis (98) 9.8314.9143 WhatsApp
45;05/03/2025;Casa;Venda;São Luís;Cidade Operaria;Avenida Este, Nº 21;-2.596097;-44.197332;0;1;1;1;120;1375;165000;FORTALEZA - CE IMÓVEIS;(85) 99841-8731! ;idade operária unidade 203 entra no canto da padaria JK localização show,pertinho da praça valor 165.000 somente a vista O imóvel no bairro Cidade Operária tem 120 metros quadrados com 1 quarto e 1 banheiro
46;05/03/2025;Casa;Venda;São Luís;Cohab Anil IV;Avenida Doutor Juvêncio Matos, Nº 1;-2.550027;-44.21302;0;2;1;2;10;16500;165000;Opium Assessoria;(98) 97007-8971! ;Linda casa a Venda na Cohab R$165.000,00 mil a vistaR$15.000,00 mil de entrada no parcelamento Aceita FGTS como entrada Aceita financiamento Aceita crédito imobiliário (caixa, Itaú, Bradesco e Santander)Casa com:2 quartosBanheiro socialSalaCozinhaQuintalGaragemPróximo a clínicas, paradas, cartórios, escolas e mercados.
47;05/03/2025;Casa;Venda;São Luís;Cohatrac III;Rua Seis, Nº 1;-2.537967;-44.200102;0;3;1;2;10;16500;165000;Opium Assessoria;(98) 97007-8971! ;Linda casa a Venda no Cohatrac R$165.000,00 mil a vistaR$16.000,00 mil de entrada no parcelamento Aceita FGTS como entrada Aceita financiamento Aceita crédito imobiliário (caixa, Itaú, Bradesco e Santander)Casa com:2 quartosBanheiro socialSalaCozinhaQuintalGaragemPróximo a clínicas, paradas, cartórios, escolas e mercados.
48;05/03/2025;Casa;Venda;São Luís;São Francisco;Rua Virgílio Domingues;-2.51097;-44.305912;828.51;2;2;1;10;16700;167000;GLAICE FERREIRA DA SILVA;(98) 98561-5803! ;Casa à venda no São Francisco – conforto, praticidade e excelente localização!Imóvel com 200m² de área construída, perfeito para quem busca um espaço amplo e bem distribuído, pronto para morar!A casa oferece:Sala e cozinha conjugadas, com bancada na área da cozinha2 quartos, sendo 1 suíteBanheiro socialÁrea de serviçoGaragemValor: R$ 167.000,00 à vistaDocumentada e disponível para financiamento!Entrada a partir de R$ 10.000,00 pela linha de crédito imobiliárioParcelas a serem negociadas de acordo com seu perfil.Responsável pela venda: Jefferson PortugalEntre em contato e agende sua visita! Seu novo lar espera por você.
49;05/03/2025;Casa;Venda;São Luís;Cidade Operaria;Via Local Duzentos e Um, Nº 33;-2.568823;-44.205628;0;2;1;1;130;1307;170000;Daniel Meneses;(98) 98136-7133! ;DEIXE SEU CONTATO NO CHAT QUE EU RETONO COM MAIS DETALHESBela casa para venda em um dos mais tradicionais bairros da capital maranhense, a Cidade Operaria, com uma área de 130m² com detalhes em mármore. Possui design com total integração a todos os ambientes. A sala principal é integrada à sala de jantar formando um unico ambiente com um conceito aberto. Possui 2 quartos, tem armários planejados na cozinha e área de serviço.A casa tem um amplo espaço gourmet na parte de traz para receber convidados, vagas cobertas para 1 veículos. A casa está localizada numa rua totalmente residencial. Possui ruas bem estruturada. Fica em frente a CE Cidade Operaria II e existe bares e restaurantes próximos.Não perca sua chance de conhecer esse incrível imóvel em uma das melhores áreas de São Luis.Possui todo o conforto e segurança que você e sua família precisam!Agendamentos disponíveis de segunda a sábado das 9h às 17h.Entre em contato!(98)9.81 367 13 3
50;05/03/2025;Casa;Venda;São Luís;Cidade Operaria;;0;0;0;3;1;2;150;1133;170000;Elo Imobiliária;(98) 98894-7107! ;O imóvel no bairro Cidade Operária com 150 metros quadrados com 3 quartos sendo 1 suite e 1 banheiro
